2020/07/12 02:38:58 I NetHack Scoreboard / Feeder
2020/07/12 02:38:58 I (c) 2013-17 Borek Lupomesky
2020/07/12 02:38:58 I ---
2020/07/12 02:38:58 I Loaded 93 configured logfiles
2020/07/12 02:38:58 I Loaded 27 name translations
2020/07/12 02:38:58 I Checking update table
2020/07/12 02:38:58 I Update table has 66 entries
2020/07/12 02:38:58 I ---
2020/07/12 02:38:58 I [nh/nao] Processing started
2020/07/12 02:38:58 I [nh/nao] Local file is logs/nao.nh.343.log
2020/07/12 02:38:58 I [nh/nao] Logfile URL is http://alt.org/nethack/xlogfile.full.txt
2020/07/12 02:38:58 I [nh/nao] Getting logfile from the server
2020/07/12 02:38:58 I [nh/nao] Logfile retrieved successfully, got 0 bytes
2020/07/12 02:38:58 I [nh/nao] Setting time zone to UTC
2020/07/12 02:38:58 I [nh/nao] Starting database transaction
2020/07/12 03:10:47 I [nh/nao] Processing (2088647 lines, 1025 l/sec)
2020/07/12 03:10:53 I [nh/nao] Processing (2093708 lines, 1012 l/sec)
2020/07/12 03:10:59 I [nh/nao] Processing (2098914 lines, 1041 l/sec)
2020/07/12 03:11:05 I [nh/nao] Processing (2103896 lines, 996 l/sec)
2020/07/12 03:11:11 I [nh/nao] Processing (2109018 lines, 1024 l/sec)
2020/07/12 03:11:17 I [nh/nao] Processing (2113980 lines, 992 l/sec)
2020/07/12 03:11:23 I [nh/nao] Processing (2119079 lines, 1019 l/sec)
2020/07/12 03:11:29 I [nh/nao] Processing (2124149 lines, 1014 l/sec)
2020/07/12 03:11:35 I [nh/nao] Processing (2129277 lines, 1025 l/sec)
2020/07/12 03:11:41 I [nh/nao] Processing (2134507 lines, 1046 l/sec)
2020/07/12 03:11:47 I [nh/nao] Processing (2139583 lines, 1015 l/sec)
2020/07/12 03:11:53 I [nh/nao] Processing (2144452 lines, 973 l/sec)
2020/07/12 03:11:59 I [nh/nao] Processing (2149145 lines, 938 l/sec)
2020/07/12 03:12:05 I [nh/nao] Processing (2154392 lines, 1049 l/sec)
2020/07/12 03:12:11 I [nh/nao] Processing (2159469 lines, 1015 l/sec)
2020/07/12 03:12:17 I [nh/nao] Processing (2164268 lines, 959 l/sec)
2020/07/12 03:12:23 I [nh/nao] Processing (2168869 lines, 920 l/sec)
2020/07/12 03:12:29 I [nh/nao] Processing (2173674 lines, 961 l/sec)
2020/07/12 03:12:35 I [nh/nao] Processing (2178348 lines, 934 l/sec)
2020/07/12 03:12:41 I [nh/nao] Processing (2183060 lines, 942 l/sec)
2020/07/12 03:12:47 I [nh/nao] Processing (2188084 lines, 1004 l/sec)
2020/07/12 03:12:53 I [nh/nao] Processing (2192595 lines, 902 l/sec)
2020/07/12 03:12:59 I [nh/nao] Processing (2197288 lines, 938 l/sec)
2020/07/12 03:13:05 I [nh/nao] Processing (2202318 lines, 1006 l/sec)
2020/07/12 03:13:11 I [nh/nao] Processing (2207208 lines, 978 l/sec)
2020/07/12 03:13:17 I [nh/nao] Processing (2211914 lines, 941 l/sec)
2020/07/12 03:13:23 I [nh/nao] Processing (2216855 lines, 988 l/sec)
2020/07/12 03:13:29 I [nh/nao] Processing (2221747 lines, 978 l/sec)
2020/07/12 03:13:35 I [nh/nao] Processing (2226836 lines, 1017 l/sec)
2020/07/12 03:13:41 I [nh/nao] Processing (2231964 lines, 1025 l/sec)
2020/07/12 03:13:47 I [nh/nao] Processing (2237134 lines, 1034 l/sec)
2020/07/12 03:13:53 I [nh/nao] Processing (2242235 lines, 1020 l/sec)
2020/07/12 03:13:59 I [nh/nao] Processing (2247333 lines, 1019 l/sec)
2020/07/12 03:14:05 I [nh/nao] Processing (2252587 lines, 1050 l/sec)
2020/07/12 03:14:11 I [nh/nao] Processing (2257728 lines, 1028 l/sec)
2020/07/12 03:14:17 I [nh/nao] Processing (2262618 lines, 978 l/sec)
2020/07/12 03:14:23 I [nh/nao] Processing (2267688 lines, 1014 l/sec)
2020/07/12 03:14:29 I [nh/nao] Processing (2272849 lines, 1032 l/sec)
2020/07/12 03:14:35 I [nh/nao] Processing (2278051 lines, 1040 l/sec)
2020/07/12 03:14:41 I [nh/nao] Processing (2283098 lines, 1009 l/sec)
2020/07/12 03:14:47 I [nh/nao] Processing (2288265 lines, 1033 l/sec)
2020/07/12 03:14:53 I [nh/nao] Processing (2293352 lines, 1017 l/sec)
2020/07/12 03:14:59 I [nh/nao] Processing (2298472 lines, 1024 l/sec)
2020/07/12 03:15:05 I [nh/nao] Processing (2303602 lines, 1026 l/sec)
2020/07/12 03:15:11 I [nh/nao] Processing (2308730 lines, 1025 l/sec)
2020/07/12 03:15:17 I [nh/nao] Processing (2313825 lines, 1019 l/sec)
2020/07/12 03:15:23 I [nh/nao] Processing (2318835 lines, 1002 l/sec)
2020/07/12 03:15:29 I [nh/nao] Processing (2324021 lines, 1037 l/sec)
2020/07/12 03:15:35 I [nh/nao] Processing (2329065 lines, 1008 l/sec)
2020/07/12 03:15:41 I [nh/nao] Processing (2334046 lines, 996 l/sec)
2020/07/12 03:15:47 I [nh/nao] Processing (2339440 lines, 1078 l/sec)
2020/07/12 03:15:53 I [nh/nao] Processing (2344422 lines, 996 l/sec)
2020/07/12 03:15:59 I [nh/nao] Processing (2349594 lines, 1034 l/sec)
2020/07/12 03:16:05 I [nh/nao] Processing (2354764 lines, 1034 l/sec)
2020/07/12 03:16:11 I [nh/nao] Processing (2359774 lines, 1002 l/sec)
2020/07/12 03:16:17 I [nh/nao] Processing (2364996 lines, 1044 l/sec)
2020/07/12 03:16:23 I [nh/nao] Processing (2370092 lines, 1019 l/sec)
2020/07/12 03:16:29 I [nh/nao] Processing (2375141 lines, 1009 l/sec)
2020/07/12 03:16:35 I [nh/nao] Processing (2380172 lines, 1006 l/sec)
2020/07/12 03:16:41 I [nh/nao] Processing (2385083 lines, 982 l/sec)
2020/07/12 03:16:47 I [nh/nao] Processing (2390168 lines, 1017 l/sec)
2020/07/12 03:16:53 I [nh/nao] Processing (2395308 lines, 1028 l/sec)
2020/07/12 03:16:59 I [nh/nao] Processing (2400364 lines, 1011 l/sec)
2020/07/12 03:17:05 I [nh/nao] Processing (2405470 lines, 1021 l/sec)
2020/07/12 03:17:11 I [nh/nao] Processing (2410765 lines, 1059 l/sec)
2020/07/12 03:17:17 I [nh/nao] Processing (2415915 lines, 1030 l/sec)
2020/07/12 03:17:23 I [nh/nao] Processing (2420895 lines, 996 l/sec)
2020/07/12 03:17:29 I [nh/nao] Processing (2425863 lines, 993 l/sec)
2020/07/12 03:17:35 I [nh/nao] Processing (2430750 lines, 977 l/sec)
2020/07/12 03:17:41 I [nh/nao] Processing (2435800 lines, 1010 l/sec)
2020/07/12 03:17:47 I [nh/nao] Processing (2440870 lines, 1014 l/sec)
2020/07/12 03:17:53 I [nh/nao] Processing (2445822 lines, 990 l/sec)
2020/07/12 03:17:59 I [nh/nao] Processing (2450854 lines, 1006 l/sec)
2020/07/12 03:18:05 I [nh/nao] Processing (2455799 lines, 989 l/sec)
2020/07/12 03:18:11 I [nh/nao] Processing (2461111 lines, 1062 l/sec)
2020/07/12 03:18:17 I [nh/nao] Processing (2466097 lines, 997 l/sec)
2020/07/12 03:18:23 I [nh/nao] Processing (2471069 lines, 994 l/sec)
2020/07/12 03:18:29 I [nh/nao] Processing (2476063 lines, 998 l/sec)
2020/07/12 03:18:35 I [nh/nao] Processing (2481084 lines, 1004 l/sec)
2020/07/12 03:18:41 I [nh/nao] Processing (2486135 lines, 1010 l/sec)
2020/07/12 03:18:47 I [nh/nao] Processing (2491267 lines, 1026 l/sec)
2020/07/12 03:18:53 I [nh/nao] Processing (2496305 lines, 1007 l/sec)
2020/07/12 03:18:59 I [nh/nao] Processing (2501108 lines, 960 l/sec)
2020/07/12 03:19:05 I [nh/nao] Processing (2505767 lines, 931 l/sec)
2020/07/12 03:19:11 I [nh/nao] Processing (2510448 lines, 936 l/sec)
2020/07/12 03:19:17 I [nh/nao] Processing (2515197 lines, 949 l/sec)
2020/07/12 03:19:23 I [nh/nao] Processing (2519806 lines, 921 l/sec)
2020/07/12 03:19:29 I [nh/nao] Processing (2523809 lines, 800 l/sec)
2020/07/12 03:19:35 I [nh/nao] Processing (2528254 lines, 889 l/sec)
2020/07/12 03:19:41 I [nh/nao] Processing (2532729 lines, 895 l/sec)
2020/07/12 03:19:47 I [nh/nao] Processing (2537313 lines, 916 l/sec)
2020/07/12 03:19:53 I [nh/nao] Processing (2541665 lines, 870 l/sec)
2020/07/12 03:19:59 I [nh/nao] Processing (2546179 lines, 902 l/sec)
2020/07/12 03:20:05 I [nh/nao] Processing (2550997 lines, 963 l/sec)
2020/07/12 03:20:11 I [nh/nao] Processing (2555873 lines, 975 l/sec)
2020/07/12 03:20:17 I [nh/nao] Processing (2560801 lines, 985 l/sec)
2020/07/12 03:20:23 I [nh/nao] Processing (2565655 lines, 970 l/sec)
2020/07/12 03:20:29 I [nh/nao] Processing (2570472 lines, 963 l/sec)
2020/07/12 03:20:35 I [nh/nao] Processing (2575127 lines, 931 l/sec)
2020/07/12 03:20:41 I [nh/nao] Processing (2579986 lines, 971 l/sec)
2020/07/12 03:20:47 I [nh/nao] Processing (2584901 lines, 983 l/sec)
2020/07/12 03:20:53 I [nh/nao] Processing (2589724 lines, 964 l/sec)
2020/07/12 03:20:59 I [nh/nao] Processing (2594403 lines, 935 l/sec)
2020/07/12 03:21:05 I [nh/nao] Processing (2599447 lines, 1008 l/sec)
2020/07/12 03:21:11 I [nh/nao] Processing (2604095 lines, 929 l/sec)
2020/07/12 03:21:17 I [nh/nao] Processing (2609038 lines, 988 l/sec)
2020/07/12 03:21:23 I [nh/nao] Processing (2613500 lines, 892 l/sec)
2020/07/12 03:21:29 I [nh/nao] Processing (2617977 lines, 895 l/sec)
2020/07/12 03:21:35 I [nh/nao] Processing (2622559 lines, 916 l/sec)
2020/07/12 03:21:41 I [nh/nao] Processing (2627345 lines, 957 l/sec)
2020/07/12 03:21:47 I [nh/nao] Processing (2632236 lines, 978 l/sec)
2020/07/12 03:21:53 I [nh/nao] Processing (2637182 lines, 989 l/sec)
2020/07/12 03:21:59 I [nh/nao] Processing (2642067 lines, 977 l/sec)
2020/07/12 03:22:05 I [nh/nao] Processing (2646969 lines, 980 l/sec)
2020/07/12 03:22:11 I [nh/nao] Processing (2651500 lines, 906 l/sec)
2020/07/12 03:22:17 I [nh/nao] Processing (2656504 lines, 1000 l/sec)
2020/07/12 03:22:23 I [nh/nao] Processing (2661394 lines, 978 l/sec)
2020/07/12 03:22:29 I [nh/nao] Processing (2666501 lines, 1021 l/sec)
2020/07/12 03:22:35 I [nh/nao] Processing (2671099 lines, 919 l/sec)
2020/07/12 03:22:41 I [nh/nao] Processing (2675669 lines, 914 l/sec)
2020/07/12 03:22:47 I [nh/nao] Processing (2680455 lines, 957 l/sec)
2020/07/12 03:22:53 I [nh/nao] Processing (2684850 lines, 879 l/sec)
2020/07/12 03:22:59 I [nh/nao] Processing (2689600 lines, 950 l/sec)
2020/07/12 03:23:05 I [nh/nao] Processing (2694310 lines, 942 l/sec)
2020/07/12 03:23:11 I [nh/nao] Processing (2699035 lines, 945 l/sec)
2020/07/12 03:23:17 I [nh/nao] Processing (2703856 lines, 964 l/sec)
2020/07/12 03:23:23 I [nh/nao] Processing (2708551 lines, 939 l/sec)
2020/07/12 03:23:29 I [nh/nao] Processing (2713633 lines, 1016 l/sec)
2020/07/12 03:23:35 I [nh/nao] Processing (2718472 lines, 967 l/sec)
2020/07/12 03:23:41 I [nh/nao] Processing (2723225 lines, 950 l/sec)
2020/07/12 03:23:47 I [nh/nao] Processing (2727777 lines, 910 l/sec)
2020/07/12 03:23:53 I [nh/nao] Processing (2732583 lines, 961 l/sec)
2020/07/12 03:23:59 I [nh/nao] Processing (2737113 lines, 906 l/sec)
2020/07/12 03:24:05 I [nh/nao] Processing (2741667 lines, 910 l/sec)
2020/07/12 03:24:11 I [nh/nao] Processing (2746169 lines, 900 l/sec)
2020/07/12 03:24:17 I [nh/nao] Processing (2750902 lines, 946 l/sec)
2020/07/12 03:24:23 I [nh/nao] Processing (2755458 lines, 911 l/sec)
2020/07/12 03:24:29 I [nh/nao] Processing (2760315 lines, 971 l/sec)
2020/07/12 03:24:35 I [nh/nao] Processing (2764979 lines, 932 l/sec)
2020/07/12 03:24:41 I [nh/nao] Processing (2769567 lines, 917 l/sec)
2020/07/12 03:24:47 I [nh/nao] Processing (2774612 lines, 1009 l/sec)
2020/07/12 03:24:53 I [nh/nao] Processing (2779716 lines, 1020 l/sec)
2020/07/12 03:24:59 I [nh/nao] Processing (2784399 lines, 936 l/sec)
2020/07/12 03:25:05 I [nh/nao] Processing (2789354 lines, 991 l/sec)
2020/07/12 03:25:11 I [nh/nao] Processing (2794108 lines, 950 l/sec)
2020/07/12 03:25:17 I [nh/nao] Processing (2798746 lines, 927 l/sec)
2020/07/12 03:25:23 I [nh/nao] Processing (2803605 lines, 971 l/sec)
2020/07/12 03:25:29 I [nh/nao] Processing (2808602 lines, 999 l/sec)
2020/07/12 03:25:35 I [nh/nao] Processing (2813547 lines, 989 l/sec)
2020/07/12 03:25:41 I [nh/nao] Processing (2818030 lines, 896 l/sec)
2020/07/12 03:25:47 I [nh/nao] Processing (2822809 lines, 955 l/sec)
2020/07/12 03:25:53 I [nh/nao] Processing (2827520 lines, 942 l/sec)
2020/07/12 03:25:59 I [nh/nao] Processing (2832521 lines, 1000 l/sec)
2020/07/12 03:26:05 I [nh/nao] Processing (2837212 lines, 938 l/sec)
2020/07/12 03:26:11 I [nh/nao] Processing (2842478 lines, 1053 l/sec)
2020/07/12 03:26:17 I [nh/nao] Processing (2847583 lines, 1021 l/sec)
2020/07/12 03:26:23 I [nh/nao] Processing (2852685 lines, 1020 l/sec)
2020/07/12 03:26:29 I [nh/nao] Processing (2857778 lines, 1018 l/sec)
2020/07/12 03:26:35 I [nh/nao] Processing (2862360 lines, 916 l/sec)
2020/07/12 03:26:41 I [nh/nao] Processing (2867151 lines, 958 l/sec)
2020/07/12 03:26:47 I [nh/nao] Processing (2871707 lines, 911 l/sec)
2020/07/12 03:26:53 I [nh/nao] Processing (2876657 lines, 990 l/sec)
2020/07/12 03:26:59 I [nh/nao] Processing (2881070 lines, 882 l/sec)
2020/07/12 03:27:05 I [nh/nao] Processing (2885978 lines, 981 l/sec)
2020/07/12 03:27:11 I [nh/nao] Processing (2890969 lines, 998 l/sec)
2020/07/12 03:27:17 I [nh/nao] Processing (2895831 lines, 972 l/sec)
2020/07/12 03:27:23 I [nh/nao] Processing (2900820 lines, 997 l/sec)
2020/07/12 03:27:29 I [nh/nao] Processing (2906102 lines, 1056 l/sec)
2020/07/12 03:27:35 I [nh/nao] Processing (2911047 lines, 989 l/sec)
2020/07/12 03:27:41 I [nh/nao] Processing (2916210 lines, 1032 l/sec)
2020/07/12 03:27:47 I [nh/nao] Processing (2920907 lines, 939 l/sec)
2020/07/12 03:27:53 I [nh/nao] Processing (2925755 lines, 969 l/sec)
2020/07/12 03:27:59 I [nh/nao] Processing (2930503 lines, 949 l/sec)
2020/07/12 03:28:05 I [nh/nao] Processing (2934584 lines, 816 l/sec)
2020/07/12 03:28:11 I [nh/nao] Processing (2939295 lines, 942 l/sec)
2020/07/12 03:28:17 I [nh/nao] Processing (2944408 lines, 1022 l/sec)
2020/07/12 03:28:23 I [nh/nao] Processing (2949315 lines, 981 l/sec)
2020/07/12 03:28:29 I [nh/nao] Processing (2954300 lines, 997 l/sec)
2020/07/12 03:28:35 I [nh/nao] Processing (2959379 lines, 1015 l/sec)
2020/07/12 03:28:41 I [nh/nao] Processing (2964336 lines, 991 l/sec)
2020/07/12 03:28:47 I [nh/nao] Processing (2969386 lines, 1010 l/sec)
2020/07/12 03:28:53 I [nh/nao] Processing (2974270 lines, 976 l/sec)
2020/07/12 03:28:59 I [nh/nao] Processing (2979423 lines, 1030 l/sec)
2020/07/12 03:29:05 I [nh/nao] Processing (2984256 lines, 966 l/sec)
2020/07/12 03:29:11 I [nh/nao] Processing (2989160 lines, 980 l/sec)
2020/07/12 03:29:17 I [nh/nao] Processing (2994073 lines, 982 l/sec)
2020/07/12 03:29:23 I [nh/nao] Processing (2998755 lines, 936 l/sec)
2020/07/12 03:29:29 I [nh/nao] Processing (3003720 lines, 993 l/sec)
2020/07/12 03:29:35 I [nh/nao] Processing (3008460 lines, 948 l/sec)
2020/07/12 03:29:41 I [nh/nao] Processing (3012934 lines, 894 l/sec)
2020/07/12 03:29:47 I [nh/nao] Processing (3017584 lines, 930 l/sec)
2020/07/12 03:29:53 I [nh/nao] Processing (3022288 lines, 940 l/sec)
2020/07/12 03:29:59 I [nh/nao] Processing (3027187 lines, 979 l/sec)
2020/07/12 03:30:05 I [nh/nao] Processing (3031754 lines, 913 l/sec)
2020/07/12 03:30:11 I [nh/nao] Processing (3036325 lines, 914 l/sec)
2020/07/12 03:30:17 I [nh/nao] Processing (3040993 lines, 933 l/sec)
2020/07/12 03:30:23 I [nh/nao] Processing (3045827 lines, 966 l/sec)
2020/07/12 03:30:29 I [nh/nao] Processing (3050874 lines, 1009 l/sec)
2020/07/12 03:30:35 I [nh/nao] Processing (3055899 lines, 1005 l/sec)
2020/07/12 03:30:41 I [nh/nao] Processing (3060604 lines, 941 l/sec)
2020/07/12 03:30:47 I [nh/nao] Processing (3065330 lines, 945 l/sec)
2020/07/12 03:30:53 I [nh/nao] Processing (3069928 lines, 919 l/sec)
2020/07/12 03:30:59 I [nh/nao] Processing (3074836 lines, 981 l/sec)
2020/07/12 03:31:05 I [nh/nao] Processing (3079489 lines, 930 l/sec)
2020/07/12 03:31:11 I [nh/nao] Processing (3084077 lines, 917 l/sec)
2020/07/12 03:31:17 I [nh/nao] Processing (3088523 lines, 889 l/sec)
2020/07/12 03:31:23 I [nh/nao] Processing (3092950 lines, 885 l/sec)
2020/07/12 03:31:29 I [nh/nao] Processing (3097438 lines, 897 l/sec)
2020/07/12 03:31:35 I [nh/nao] Processing (3101954 lines, 903 l/sec)
2020/07/12 03:31:41 I [nh/nao] Processing (3106634 lines, 936 l/sec)
2020/07/12 03:31:47 I [nh/nao] Processing (3111417 lines, 956 l/sec)
2020/07/12 03:31:53 I [nh/nao] Processing (3116037 lines, 924 l/sec)
2020/07/12 03:31:59 I [nh/nao] Processing (3120787 lines, 950 l/sec)
2020/07/12 03:32:05 I [nh/nao] Processing (3125352 lines, 913 l/sec)
2020/07/12 03:32:11 I [nh/nao] Processing (3130102 lines, 950 l/sec)
2020/07/12 03:32:17 I [nh/nao] Processing (3134721 lines, 923 l/sec)
2020/07/12 03:32:23 I [nh/nao] Processing (3139479 lines, 951 l/sec)
2020/07/12 03:32:29 I [nh/nao] Processing (3144043 lines, 912 l/sec)
2020/07/12 03:32:35 I [nh/nao] Processing (3148380 lines, 867 l/sec)
2020/07/12 03:32:41 I [nh/nao] Processing (3152744 lines, 872 l/sec)
2020/07/12 03:32:47 I [nh/nao] Processing (3157282 lines, 907 l/sec)
2020/07/12 03:32:53 I [nh/nao] Processing (3161790 lines, 901 l/sec)
2020/07/12 03:32:59 I [nh/nao] Processing (3166342 lines, 910 l/sec)
2020/07/12 03:33:05 I [nh/nao] Processing (3170567 lines, 845 l/sec)
2020/07/12 03:33:11 I [nh/nao] Processing (3175278 lines, 942 l/sec)
2020/07/12 03:33:17 I [nh/nao] Processing (3179956 lines, 935 l/sec)
2020/07/12 03:33:23 I [nh/nao] Processing (3184577 lines, 924 l/sec)
2020/07/12 03:33:29 I [nh/nao] Processing (3188794 lines, 843 l/sec)
2020/07/12 03:33:35 I [nh/nao] Processing (3193588 lines, 958 l/sec)
2020/07/12 03:33:41 I [nh/nao] Processing (3198480 lines, 978 l/sec)
2020/07/12 03:33:47 I [nh/nao] Processing (3202817 lines, 867 l/sec)
2020/07/12 03:33:54 I [nh/nao] Processing (3205895 lines, 615 l/sec)
2020/07/12 03:34:00 I [nh/nao] Processing (3209160 lines, 653 l/sec)
2020/07/12 03:34:06 I [nh/nao] Processing (3213377 lines, 843 l/sec)
2020/07/12 03:34:12 I [nh/nao] Processing (3217698 lines, 864 l/sec)
2020/07/12 03:34:18 I [nh/nao] Processing (3221462 lines, 752 l/sec)
2020/07/12 03:34:24 I [nh/nao] Processing (3225711 lines, 849 l/sec)
2020/07/12 03:34:30 I [nh/nao] Processing (3230416 lines, 941 l/sec)
2020/07/12 03:34:36 I [nh/nao] Processing (3234958 lines, 908 l/sec)
2020/07/12 03:34:42 I [nh/nao] Processing (3239203 lines, 849 l/sec)
2020/07/12 03:34:48 I [nh/nao] Processing (3243951 lines, 949 l/sec)
2020/07/12 03:34:54 I [nh/nao] Processing (3248537 lines, 917 l/sec)
2020/07/12 03:35:00 I [nh/nao] Processing (3253145 lines, 921 l/sec)
2020/07/12 03:35:06 I [nh/nao] Processing (3257438 lines, 858 l/sec)
2020/07/12 03:35:12 I [nh/nao] Processing (3261899 lines, 892 l/sec)
2020/07/12 03:35:18 I [nh/nao] Processing (3266090 lines, 838 l/sec)
2020/07/12 03:35:24 I [nh/nao] Processing (3270562 lines, 894 l/sec)
2020/07/12 03:35:30 I [nh/nao] Processing (3275166 lines, 920 l/sec)
2020/07/12 03:35:36 I [nh/nao] Processing (3279736 lines, 914 l/sec)
2020/07/12 03:35:42 I [nh/nao] Processing (3284257 lines, 904 l/sec)
2020/07/12 03:35:48 I [nh/nao] Processing (3288118 lines, 772 l/sec)
2020/07/12 03:35:54 I [nh/nao] Processing (3292464 lines, 869 l/sec)
2020/07/12 03:36:00 I [nh/nao] Processing (3296944 lines, 896 l/sec)
2020/07/12 03:36:06 I [nh/nao] Processing (3301467 lines, 904 l/sec)
2020/07/12 03:36:12 I [nh/nao] Processing (3305773 lines, 861 l/sec)
2020/07/12 03:36:18 I [nh/nao] Processing (3309986 lines, 842 l/sec)
2020/07/12 03:36:24 I [nh/nao] Processing (3314242 lines, 851 l/sec)
2020/07/12 03:36:30 I [nh/nao] Processing (3318797 lines, 911 l/sec)
2020/07/12 03:36:36 I [nh/nao] Processing (3323074 lines, 855 l/sec)
2020/07/12 03:36:42 I [nh/nao] Processing (3327505 lines, 886 l/sec)
2020/07/12 03:36:48 I [nh/nao] Processing (3331810 lines, 861 l/sec)
2020/07/12 03:36:54 I [nh/nao] Processing (3335836 lines, 805 l/sec)
2020/07/12 03:37:00 I [nh/nao] Processing (3340248 lines, 882 l/sec)
2020/07/12 03:37:06 I [nh/nao] Processing (3344693 lines, 889 l/sec)
2020/07/12 03:37:12 I [nh/nao] Processing (3349089 lines, 879 l/sec)
2020/07/12 03:37:18 I [nh/nao] Processing (3353466 lines, 875 l/sec)
2020/07/12 03:37:24 I [nh/nao] Processing (3357911 lines, 889 l/sec)
2020/07/12 03:37:30 I [nh/nao] Processing (3362064 lines, 830 l/sec)
2020/07/12 03:37:36 I [nh/nao] Processing (3366390 lines, 865 l/sec)
2020/07/12 03:37:42 I [nh/nao] Processing (3370918 lines, 905 l/sec)
2020/07/12 03:37:48 I [nh/nao] Processing (3375408 lines, 898 l/sec)
2020/07/12 03:37:54 I [nh/nao] Processing (3379651 lines, 848 l/sec)
2020/07/12 03:38:00 I [nh/nao] Processing (3383782 lines, 826 l/sec)
2020/07/12 03:38:06 I [nh/nao] Processing (3387865 lines, 816 l/sec)
2020/07/12 03:38:12 I [nh/nao] Processing (3392377 lines, 902 l/sec)
2020/07/12 03:38:18 I [nh/nao] Processing (3396916 lines, 907 l/sec)
2020/07/12 03:38:24 I [nh/nao] Processing (3401026 lines, 822 l/sec)
2020/07/12 03:38:30 I [nh/nao] Processing (3405191 lines, 833 l/sec)
2020/07/12 03:38:36 I [nh/nao] Processing (3409432 lines, 848 l/sec)
2020/07/12 03:38:42 I [nh/nao] Processing (3413828 lines, 879 l/sec)
2020/07/12 03:38:48 I [nh/nao] Processing (3418787 lines, 991 l/sec)
2020/07/12 03:38:54 I [nh/nao] Processing (3423712 lines, 985 l/sec)
2020/07/12 03:39:00 I [nh/nao] Processing (3428434 lines, 944 l/sec)
2020/07/12 03:39:06 I [nh/nao] Processing (3433415 lines, 996 l/sec)
2020/07/12 03:39:12 I [nh/nao] Processing (3438458 lines, 1008 l/sec)
2020/07/12 03:39:18 I [nh/nao] Processing (3443599 lines, 1028 l/sec)
2020/07/12 03:39:24 I [nh/nao] Processing (3448597 lines, 999 l/sec)
2020/07/12 03:39:30 I [nh/nao] Processing (3453038 lines, 888 l/sec)
2020/07/12 03:39:36 I [nh/nao] Processing (3457807 lines, 953 l/sec)
2020/07/12 03:39:42 I [nh/nao] Processing (3462452 lines, 929 l/sec)
2020/07/12 03:39:48 I [nh/nao] Processing (3466822 lines, 874 l/sec)
2020/07/12 03:39:54 I [nh/nao] Processing (3471485 lines, 932 l/sec)
2020/07/12 03:40:00 I [nh/nao] Processing (3476532 lines, 1009 l/sec)
2020/07/12 03:40:06 I [nh/nao] Processing (3481479 lines, 989 l/sec)
2020/07/12 03:40:12 I [nh/nao] Processing (3486251 lines, 954 l/sec)
2020/07/12 03:40:18 I [nh/nao] Processing (3490967 lines, 943 l/sec)
2020/07/12 03:40:24 I [nh/nao] Processing (3495856 lines, 977 l/sec)
2020/07/12 03:40:30 I [nh/nao] Processing (3500691 lines, 967 l/sec)
2020/07/12 03:40:36 I [nh/nao] Processing (3505655 lines, 992 l/sec)
2020/07/12 03:40:42 I [nh/nao] Processing (3510467 lines, 962 l/sec)
2020/07/12 03:40:48 I [nh/nao] Processing (3515164 lines, 939 l/sec)
2020/07/12 03:40:54 I [nh/nao] Processing (3520433 lines, 1053 l/sec)
2020/07/12 03:41:00 I [nh/nao] Processing (3525201 lines, 953 l/sec)
2020/07/12 03:41:06 I [nh/nao] Processing (3530092 lines, 978 l/sec)
2020/07/12 03:41:12 I [nh/nao] Processing (3535094 lines, 1000 l/sec)
2020/07/12 03:41:18 I [nh/nao] Processing (3540033 lines, 987 l/sec)
2020/07/12 03:41:24 I [nh/nao] Processing (3545081 lines, 1009 l/sec)
2020/07/12 03:41:30 I [nh/nao] Processing (3550050 lines, 993 l/sec)
2020/07/12 03:41:36 I [nh/nao] Processing (3555221 lines, 1034 l/sec)
2020/07/12 03:41:42 I [nh/nao] Processing (3560313 lines, 1018 l/sec)
2020/07/12 03:41:48 I [nh/nao] Processing (3565179 lines, 973 l/sec)
2020/07/12 03:41:54 I [nh/nao] Processing (3569655 lines, 895 l/sec)
2020/07/12 03:42:00 I [nh/nao] Processing (3574250 lines, 919 l/sec)
2020/07/12 03:42:06 I [nh/nao] Processing (3579089 lines, 967 l/sec)
2020/07/12 03:42:12 I [nh/nao] Processing (3583565 lines, 895 l/sec)
2020/07/12 03:42:14 I [nh/nao] Finished reading 3585691 lines
2020/07/12 03:43:01 I [nh/nao] Transaction commited
2020/07/12 03:43:01 I [nh/nao] Processing finished
2020/07/12 03:43:01 I ---
2020/07/12 03:43:01 I [nh/asc] Processing started
2020/07/12 03:43:01 I [nh/asc] Local file is logs/asc.nh.log
2020/07/12 03:43:01 I [nh/asc] Logfile URL is https://ascension.run/xlogfiles/nethack
2020/07/12 03:43:01 I [nh/asc] Getting logfile from the server
2020/07/12 03:43:11 W [nh/asc] Failed to get the logfile
2020/07/12 03:43:11 W [nh/asc] Eval ended with error: Died at ./nhdb-feeder.pl line 1302, <F> line 3585691.
2020/07/12 03:43:11 I [nh/asc] Processing finished
2020/07/12 03:43:11 I ---
2020/07/12 03:43:11 I [unh/une] Processing started
2020/07/12 03:43:11 I [unh/une] Local file is logs/une.unh.log
2020/07/12 03:43:11 I [unh/une] Logfile URL is https://ascension.run/history/unn/eu/xlogfile
2020/07/12 03:43:11 I [unh/une] Static logfile, skipping retrieval
2020/07/12 03:43:11 E [unh/une] Failed to open local file logs/une.unh.log
